,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
10882,1,1,8,0,0.756097561,0.243902439,0.756097561,1,1,9427,166,0,7,54,12,13,0,0.07407407407407407,0.07407407407407407
10883,0,0,2,0,0.337078652,0.662921348,0.337078652,1,1,96,0,1,0,33,18,5,1,0.0,0.0
10884,1,1,5,0,0.934693878,0.065306122,0.934693878,0,1,7132,12,0,7,39,16,8,1,0.0,0.0
10885,0,2,9,5,1.0,0.0,1.0,0,1,783,0,1,1,69,10,12,0,0.0,0.0
10886,1,1,7,0,1.0,0.0,1.0,0,0,-1,109880,0,4,57,18,10,0,0.0,0.0
10887,0,0,7,0,0.0,0.0,0.0,0,0,5627,0,1,5,52,43,11,1,0.17307692307692307,0.17307692307692307
10888,1,0,5,0,0.579136691,0.420863309,0.579136691,1,0,-1,956800,0,3,35,21,9,1,0.0,0.0
10889,1,0,3,0,0.993030081,0.006969919,0.993030081,1,1,-1,138308,0,3,29,18,6,1,0.10344827586206896,0.10344827586206896
10890,0,0,14,4,0.5,0.5,0.5,1,0,-1,0,1,0,218,12,20,0,0.37155963302752293,0.37155963302752293
10891,0,0,10,3,0.181818182,0.818181818,0.181818182,1,1,5615,0,1,5,64,39,13,0,0.015625,0.015625
10892,1,0,2,0,0.835164835,0.164835165,0.835164835,1,0,5091,350385,0,4,26,17,6,1,0.0,0.0
10893,0,1,5,2,0.921052632,0.078947368,0.921052632,1,0,6006,0,1,0,42,16,8,0,0.0,0.0
10894,1,0,13,0,0.0,0.0,0.0,0,1,-1,11808,1,6,98,11,20,1,0.10204081632653061,0.10204081632653061
10895,1,0,2,0,0.285714286,0.714285714,0.285714286,1,0,7298,0,0,5,33,26,5,0,0.0,0.0
10896,0,1,14,0,0.0,1.0,0.0,1,0,8019,0,1,4,141,38,19,1,0.07092198581560284,0.07092198581560284
10897,1,1,11,0,0.786096257,0.213903743,0.786096257,0,1,5738,8550,0,6,120,21,15,0,0.0,0.0
10898,0,0,5,1,0.242424242,0.757575758,0.242424242,1,0,2429,9900817,1,1,48,12,13,1,0.0,0.0
10899,0,0,6,2,0.105263158,0.894736842,0.105263158,1,0,5555,0,1,1,40,9,9,0,0.0,0.0
10900,1,0,5,0,0.985576923,0.014423077,0.985576923,0,1,4788,102168,0,5,34,12,8,0,0.058823529411764705,0.058823529411764705
10901,1,1,6,0,0.457142857,0.542857143,0.457142857,0,1,8701,309,0,6,44,16,9,0,0.2727272727272727,0.2727272727272727
10902,1,0,2,0,0.529411765,0.470588235,0.529411765,0,1,5592,0,0,2,18,10,6,0,0.0,0.0
10903,1,0,2,0,0.979452055,0.020547945,0.979452055,0,0,5232,784264,0,7,26,19,5,0,0.0,0.0
10904,0,0,8,3,0.242424242,0.757575758,0.242424242,1,0,-2,0,1,0,62,12,11,0,0.016129032258064516,0.016129032258064516
10905,0,3,6,0,0.5,0.5,0.5,1,0,-1,0,1,1,44,17,10,0,0.0,0.0
10906,1,0,3,0,0.833333333,0.166666667,0.833333333,0,1,5778,60032,0,4,33,25,7,0,0.0,0.0
10907,0,1,2,0,0.0,1.0,0.0,1,0,6381,0,1,3,38,30,5,1,0.10526315789473684,0.10526315789473684
10908,1,3,17,0,0.935483871,0.064516129,0.935483871,0,0,12124,1004,1,7,120,13,20,0,0.0,0.0
10909,0,0,7,0,0.586206897,0.413793103,0.586206897,1,1,213,0,1,0,77,13,12,0,0.0,0.0
10910,0,0,3,0,0.0,0.0,0.0,0,0,168,0,1,0,39,26,6,0,0.05128205128205128,0.05128205128205128
10911,0,1,7,0,0.846153846,0.153846154,0.846153846,0,0,100,0,1,0,56,18,10,0,0.0,0.0
10912,1,1,5,0,0.604774536,0.395225464,0.604774536,1,1,9094,30761,0,5,41,15,8,1,0.0,0.0
10913,0,0,9,0,1.0,0.0,1.0,0,1,3566,0,0,1,96,10,12,0,0.0,0.0
10914,1,0,12,0,0.84137931,0.15862069,0.84137931,1,0,3366,219637,0,5,81,16,16,1,0.09876543209876543,0.09876543209876543
10915,0,0,2,0,1.0,0.0,1.0,0,0,3916,0,1,0,41,33,6,0,0.34146341463414637,0.34146341463414637
10916,0,0,3,0,0.0,0.0,0.0,0,0,1186,0,1,0,28,11,6,0,0.03571428571428571,0.03571428571428571
10917,0,0,7,0,0.181818182,0.818181818,0.181818182,1,1,5627,0,1,5,79,47,10,1,0.0,0.0
10918,0,0,14,0,0.0,0.0,0.0,0,0,1163,0,1,0,436,11,17,0,0.5871559633027523,0.5871559633027523
10919,0,0,7,0,0.032258065,0.967741935,0.032258065,0,1,1015,1196152,1,2,46,19,10,0,0.0,0.0
10920,1,1,4,0,0.994565217,0.005434783,0.994565217,0,0,7586,988,0,5,50,22,7,0,0.0,0.0
10921,0,0,10,0,0.913043478,0.086956522,0.913043478,0,1,-1,0,1,0,83,13,15,1,0.012048192771084338,0.012048192771084338
10922,0,0,6,3,0.133333333,0.866666667,0.133333333,1,0,2130,4159076,1,0,46,16,9,0,0.0,0.0
10923,0,0,4,1,0.133004926,0.866995074,0.133004926,1,1,1546,4669,1,2,44,26,7,0,0.11363636363636363,0.11363636363636363
10924,0,0,9,0,0.411764706,0.588235294,0.411764706,1,1,3744,0,1,2,155,6,12,1,0.632258064516129,0.632258064516129
10925,0,0,4,0,1.0,0.0,1.0,0,0,21,0,1,0,42,19,7,1,0.047619047619047616,0.047619047619047616
10926,0,0,2,0,0.570552147,0.429447853,0.570552147,1,1,1077,0,1,0,22,14,6,0,0.0,0.0
10927,0,0,2,0,1.0,0.0,1.0,0,0,-1,0,1,1,43,17,7,0,0.0,0.0
10928,1,0,12,0,0.0,0.0,0.0,0,1,7448,385,1,8,93,31,15,1,0.06451612903225806,0.06451612903225806
10929,0,0,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,24,17,6,0,0.041666666666666664,0.041666666666666664
10930,1,0,4,0,0.898305085,0.101694915,0.898305085,1,0,2346,242217,1,2,52,26,8,0,0.0,0.0
10931,1,0,10,0,0.0,1.0,0.0,1,1,610,0,1,0,63,23,13,0,0.12698412698412698,0.12698412698412698
10932,0,0,5,0,0.0,1.0,0.0,0,0,2098,0,1,2,47,10,9,0,0.0425531914893617,0.0425531914893617
10933,0,0,5,0,0.0,0.0,0.0,0,0,7688,0,1,1,36,15,8,0,0.0,0.0
10934,0,0,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,120,42,18,1,0.125,0.125
10935,0,0,4,0,0.227272727,0.772727273,0.227272727,1,1,5616,0,1,5,55,47,8,0,0.2545454545454545,0.2545454545454545
10936,1,0,2,0,0.785714286,0.214285714,0.785714286,1,0,5250,2040,0,6,25,16,6,1,0.0,0.0
10937,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,127,50,18,1,0.15748031496062992,0.15748031496062992
10938,0,0,11,0,0.75,0.25,0.75,1,1,-1,0,1,0,54,14,10,0,0.2037037037037037,0.2037037037037037
10939,1,1,4,0,0.665048544,0.334951456,0.665048544,0,0,9185,316,0,5,40,17,7,0,0.0,0.0
10940,1,0,5,0,0.7239819,0.2760181,0.7239819,1,1,9635,148,0,7,45,12,9,1,0.0,0.0
10941,0,0,11,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,117,42,18,0,0.19658119658119658,0.19658119658119658
10942,1,1,7,0,0.725274725,0.274725275,0.725274725,1,0,5584,0,0,5,47,16,10,0,0.0,0.0
10943,0,0,9,0,0.19047619,0.80952381,0.19047619,1,1,5627,0,1,5,71,38,12,0,0.08450704225352113,0.08450704225352113
10944,0,0,4,0,0.2,0.8,0.2,1,0,6083,0,1,1,38,13,7,0,0.0,0.0
10945,1,1,2,0,0.061290323,0.938709677,0.061290323,1,1,8989,3198,0,6,21,13,6,0,0.0,0.0
10946,0,0,24,0,0.857142857,0.142857143,0.857142857,0,0,1,0,1,0,146,29,27,1,0.1232876712328767,0.1232876712328767
10947,0,1,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,126,50,18,0,0.18253968253968253,0.18253968253968253
10948,0,1,3,0,0.5,0.5,0.5,0,0,6258,0,1,0,37,18,7,0,0.0,0.0
10949,1,0,9,0,0.0,0.0,0.0,0,1,8142,704437,0,3,69,19,12,0,0.028985507246376812,0.028985507246376812
10950,0,0,8,0,0.19047619,0.80952381,0.19047619,1,1,5616,0,1,5,57,26,12,0,0.07017543859649122,0.07017543859649122
10951,0,2,9,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,93,22,12,0,0.21505376344086022,0.21505376344086022
10952,1,0,1,0,0.812030075,0.187969925,0.812030075,1,0,-1,2886298,0,2,29,22,5,0,0.0,0.0
10953,0,0,5,0,1.0,0.0,1.0,0,0,2528,7945,1,2,52,23,8,0,0.0,0.0
10954,1,1,4,0,0.66873065,0.33126935,0.66873065,1,1,8332,64636,0,5,34,13,7,1,0.058823529411764705,0.058823529411764705
10955,1,0,1,0,0.484848485,0.515151515,0.484848485,1,1,1175,0,0,0,17,10,4,0,0.0,0.0
10956,0,1,13,1,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,132,29,18,1,0.030303030303030304,0.030303030303030304
10957,1,1,2,0,0.8,0.2,0.8,0,0,1509,689668,0,3,28,20,6,0,0.0,0.0
10958,1,0,4,0,0.983333333,0.016666667,0.983333333,0,0,9647,10385,0,5,48,20,7,1,0.0,0.0
10959,1,0,5,0,0.955882353,0.044117647,0.955882353,0,1,8181,178077,1,4,55,47,9,0,0.0,0.0
10960,0,0,6,1,0.142857143,0.857142857,0.142857143,1,1,-1,8262038,0,2,45,9,9,0,0.0,0.0
10961,0,1,2,0,0.991071429,0.008928571,0.991071429,0,1,-1,3523,0,9,26,6,5,1,0.0,0.0
10962,1,1,2,0,0.75,0.25,0.75,1,0,5160,0,0,8,32,25,5,0,0.0,0.0
10963,1,0,8,0,0.990049751,0.009950249,0.990049751,0,0,5667,421805,1,5,56,15,11,1,0.017857142857142856,0.017857142857142856
10964,1,1,5,0,0.584158416,0.415841584,0.584158416,1,1,6670,6844,1,5,48,19,9,0,0.041666666666666664,0.041666666666666664
10965,1,2,6,0,1.0,0.0,1.0,0,0,6890,47859,1,4,56,26,10,1,0.0,0.0
10966,0,0,3,0,0.0,1.0,0.0,1,0,-1,0,1,0,37,28,7,1,0.0,0.0
10967,1,1,4,0,0.576271186,0.423728814,0.576271186,1,1,2132,17515,0,4,50,31,8,0,0.0,0.0
10968,1,1,1,0,0.6,0.4,0.6,1,0,7557,3203037,0,3,17,8,5,1,0.0,0.0
10969,0,0,14,6,0.033333333,0.966666667,0.033333333,1,0,1589,0,1,0,127,19,18,0,0.03937007874015748,0.03937007874015748
10970,1,0,4,0,1.0,0.0,1.0,0,0,8018,0,0,2,34,17,7,0,0.0,0.0
10971,1,0,8,0,0.0,0.0,0.0,0,1,7042,17045,0,6,67,23,11,0,0.14925373134328357,0.14925373134328357
10972,0,0,9,0,0.0,1.0,0.0,0,0,7083,17964,1,3,265,27,13,0,0.1320754716981132,0.1320754716981132
10973,1,0,4,0,0.963636364,0.036363636,0.963636364,0,1,3588,2605178,0,3,39,18,7,1,0.0,0.0
10974,1,0,4,0,0.939393939,0.060606061,0.939393939,1,1,-1,33164,1,4,33,15,7,0,0.0,0.0
10975,0,2,8,2,0.666666667,0.333333333,0.666666667,0,1,5521,0,1,0,162,9,12,0,0.25308641975308643,0.25308641975308643
10976,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,40,33,5,0,0.025,0.025
10977,1,1,9,0,0.307692308,0.692307692,0.307692308,0,0,4012,659864,0,5,78,26,13,0,0.038461538461538464,0.038461538461538464
10978,1,1,7,0,0.692307692,0.307692308,0.692307692,1,0,847,0,1,2,66,22,10,0,0.0,0.0
10979,0,0,14,0,1.0,0.0,1.0,0,1,5035,0,1,2,108,18,17,0,0.0,0.0
10980,1,0,2,0,0.555555556,0.444444444,0.555555556,1,0,7090,354959,0,3,25,16,6,1,0.0,0.0
10981,0,0,3,0,0.0,0.0,0.0,0,0,561,0,1,2,28,19,7,1,0.0,0.0
10982,0,0,5,0,0.0,0.0,0.0,0,0,5302,0,1,0,47,14,10,0,0.1276595744680851,0.1276595744680851
10983,0,1,3,0,0.333333333,0.666666667,0.333333333,1,0,4618,0,0,0,33,21,6,0,0.0,0.0
10984,0,0,7,1,0.277777778,0.722222222,0.277777778,0,1,5,0,1,0,69,20,10,0,0.0,0.0
10985,0,0,4,0,0.5,0.5,0.5,1,1,3153,0,1,0,46,24,8,0,0.0,0.0
10986,0,1,12,1,0.9,0.1,0.9,0,1,1484,0,1,0,106,30,15,1,0.08490566037735849,0.08490566037735849
10987,1,0,6,0,0.808641975,0.191358025,0.808641975,1,0,2344,237648,1,2,62,26,10,0,0.0,0.0
10988,1,0,2,0,0.981132075,0.018867925,0.981132075,0,1,8649,307419,0,4,32,23,6,1,0.0,0.0
10989,1,1,6,0,0.911564626,0.088435374,0.911564626,1,1,4429,117153,0,5,55,25,10,1,0.0,0.0
10990,0,1,4,0,1.0,0.0,1.0,0,0,819,0,1,2,39,31,8,0,0.07692307692307693,0.07692307692307693
10991,0,0,3,0,0.0,0.0,0.0,0,0,5850,0,1,0,56,15,7,0,0.32142857142857145,0.32142857142857145
10992,0,0,5,0,0.0,0.0,0.0,0,0,3153,0,1,3,52,18,10,0,0.038461538461538464,0.038461538461538464
10993,1,0,5,0,0.9375,0.0625,0.9375,0,1,7132,12,0,7,44,16,8,1,0.0,0.0
10994,1,1,17,0,0.926829268,0.073170732,0.926829268,0,0,12123,1004,0,7,130,13,20,0,0.1076923076923077,0.1076923076923077
10995,1,1,2,0,0.936348409,0.063651591,0.936348409,0,1,-1,2123468,0,3,22,14,6,0,0.0,0.0
10996,1,0,2,0,0.954545455,0.045454545,0.954545455,0,1,3354,5153824,0,2,23,14,6,1,0.0,0.0
10997,1,0,6,0,0.0,0.0,0.0,0,1,-1,1260839,1,3,49,7,11,0,0.08163265306122448,0.08163265306122448
10998,0,0,6,0,0.769230769,0.230769231,0.769230769,1,0,194,0,1,0,58,15,9,0,0.0,0.0
10999,1,1,14,1,0.0,0.0,0.0,0,1,-1,43886,0,3,81,18,18,0,0.024691358024691357,0.024691358024691357
11000,1,0,2,0,0.857142857,0.142857143,0.857142857,1,1,6190,499717,0,3,22,13,6,1,0.0,0.0
11001,0,0,5,1,0.0,0.0,0.0,0,0,4566,523503,1,3,42,21,8,0,0.0,0.0
11002,1,0,9,0,0.418367347,0.581632653,0.418367347,1,1,1825,900824,0,0,75,13,13,0,0.0,0.0
11003,1,0,10,0,0.931034483,0.068965517,0.931034483,0,1,3482,3856,0,5,71,22,13,1,0.0,0.0
11004,1,0,2,0,0.459183673,0.540816327,0.459183673,1,1,4141,477388,0,4,26,17,6,1,0.0,0.0
11005,0,0,26,0,0.272727273,0.727272727,0.272727273,1,0,8018,0,1,4,276,24,31,1,0.20652173913043478,0.20652173913043478
11006,1,1,6,0,0.212765957,0.787234043,0.212765957,0,0,5957,25323,0,5,57,16,9,0,0.0,0.0
11007,0,0,6,0,1.0,0.0,1.0,0,0,2563,0,1,0,55,21,9,0,0.07272727272727272,0.07272727272727272
11008,1,1,2,0,0.75,0.25,0.75,1,0,5160,0,0,8,25,18,5,0,0.0,0.0
11009,0,0,11,0,0.971428571,0.028571429,0.971428571,0,0,-1,0,1,0,36,15,9,0,0.3333333333333333,0.3333333333333333
11010,1,0,12,0,0.823529412,0.176470588,0.823529412,0,0,8444,7622,0,6,95,13,15,0,0.12631578947368421,0.12631578947368421
11011,0,1,2,0,0.625,0.375,0.625,1,1,-1,3523,0,9,22,6,5,0,0.09090909090909091,0.09090909090909091
11012,0,0,1,0,0.833333333,0.166666667,0.833333333,0,0,363,0,0,0,21,14,4,0,0.09523809523809523,0.09523809523809523
11013,1,0,2,0,0.959183673,0.040816327,0.959183673,0,1,4185,3911,0,5,25,17,5,1,0.0,0.0
11014,0,0,3,0,0.0,0.0,0.0,0,0,-1,4587375,1,0,42,33,7,1,0.0,0.0
11015,1,1,4,0,0.893203883,0.106796117,0.893203883,1,0,6720,34321,0,5,34,15,7,0,0.0,0.0
11016,0,0,13,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,128,50,19,1,0.140625,0.140625
11017,1,3,4,0,0.801980198,0.198019802,0.801980198,1,0,6321,64759,0,5,35,12,7,0,0.0,0.0
11018,0,1,4,0,0.0,0.0,0.0,0,0,4633,8237707,1,0,35,19,7,0,0.0,0.0
11019,1,0,2,0,0.772151899,0.227848101,0.772151899,0,1,-1,1603,0,5,24,15,7,1,0.0,0.0
11020,1,1,2,0,0.05,0.95,0.05,1,0,-1,1923382,0,4,25,17,6,0,0.0,0.0
11021,0,0,3,0,0.0,0.0,0.0,0,0,4933,0,1,0,36,20,7,0,0.0,0.0
11022,0,0,5,0,0.283333333,0.716666667,0.283333333,1,1,3297,0,1,1,46,19,8,0,0.0,0.0
11023,1,0,2,0,0.935656836,0.064343164,0.935656836,1,0,-1,48168,0,5,24,15,6,1,0.0,0.0
11024,1,1,5,0,0.806451613,0.193548387,0.806451613,1,0,7458,73208,0,5,46,20,8,0,0.0,0.0
11025,1,1,12,0,0.0,0.0,0.0,0,1,12029,19621,1,4,78,22,15,0,0.19230769230769232,0.19230769230769232
11026,1,0,14,0,0.434782609,0.565217391,0.434782609,1,1,4299,17843,0,5,100,19,17,1,0.06,0.06
11027,1,0,2,0,0.642857143,0.357142857,0.642857143,1,1,-1,481871,0,2,29,21,7,0,0.0,0.0
11028,1,0,7,0,0.873134328,0.126865672,0.873134328,1,1,-1,13622,0,5,64,14,10,1,0.0,0.0
11029,1,2,5,0,0.45,0.55,0.45,1,1,8619,903,1,7,34,12,8,0,0.0,0.0
11030,0,0,9,0,1.0,0.0,1.0,0,0,1079,710503,0,6,65,7,15,1,0.046153846153846156,0.046153846153846156
11031,0,0,7,0,0.032258065,0.967741935,0.032258065,0,1,1016,1211946,1,2,94,28,11,0,0.23404255319148937,0.23404255319148937
11032,0,2,4,0,0.0,0.0,0.0,0,1,812,0,1,0,30,14,7,0,0.03333333333333333,0.03333333333333333
11033,1,1,5,0,0.488095238,0.511904762,0.488095238,1,1,9285,1132,0,6,48,15,9,0,0.0,0.0
11034,0,0,8,0,0.0,0.0,0.0,0,0,3310,0,1,0,56,15,11,0,0.0,0.0
11035,1,1,12,0,0.375,0.625,0.375,0,0,3380,0,0,2,74,18,16,0,0.12162162162162163,0.12162162162162163
11036,0,2,4,0,0.409090909,0.590909091,0.409090909,0,1,7681,166058,0,4,72,9,7,0,0.2916666666666667,0.2916666666666667
11037,1,2,2,0,0.625,0.375,0.625,1,0,2959,0,0,2,30,10,6,0,0.0,0.0
11038,0,1,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,124,50,18,0,0.1693548387096774,0.1693548387096774
11039,1,0,2,0,0.94047619,0.05952381,0.94047619,0,0,4622,1199841,0,4,26,18,6,0,0.0,0.0
11040,1,1,14,0,0.97761194,0.02238806,0.97761194,0,1,-1,718,0,7,83,10,17,0,0.0963855421686747,0.0963855421686747
11041,1,1,14,0,0.651162791,0.348837209,0.651162791,1,1,-1,1170353,0,3,130,34,17,0,0.0,0.0
11042,0,1,3,0,0.8,0.2,0.8,0,0,6753,2305,1,8,32,11,6,1,0.0,0.0
11043,1,0,2,0,0.0,1.0,0.0,1,1,-1,0,0,2,25,16,7,1,0.0,0.0
11044,1,0,5,0,0.954545455,0.045454545,0.954545455,0,0,8638,17601,0,5,32,13,8,1,0.03125,0.03125
11045,0,1,6,2,0.95,0.05,0.95,0,0,1709,1940758,1,3,51,16,9,1,0.0,0.0
11046,0,0,3,0,0.0,0.0,0.0,0,0,72,0,1,0,30,22,7,0,0.0,0.0
11047,0,1,9,0,1.0,0.0,1.0,0,0,-1,0,1,0,26,13,7,0,0.38461538461538464,0.38461538461538464
11048,1,0,5,0,0.803030303,0.196969697,0.803030303,1,1,7523,10631,0,5,58,26,8,0,0.0,0.0
11049,0,0,4,0,1.0,0.0,1.0,0,1,0,0,1,0,46,16,7,0,0.0,0.0
11050,0,0,3,0,1.0,0.0,1.0,0,0,6737,85914,1,4,22,14,7,0,0.045454545454545456,0.045454545454545456
11051,1,1,5,0,0.948275862,0.051724138,0.948275862,0,1,4826,203194,1,4,48,20,8,0,0.0,0.0
11052,0,1,6,0,0.755813953,0.244186047,0.755813953,1,0,-1,0,1,2,52,20,12,1,0.0,0.0
11053,0,0,5,0,0.166666667,0.833333333,0.166666667,1,1,4487,0,1,3,51,20,9,1,0.0,0.0
11054,0,1,6,1,0.6,0.4,0.6,0,0,3473,0,1,0,45,23,9,0,0.0,0.0
11055,0,0,6,0,0.93006993,0.06993007,0.93006993,1,1,6678,78526,0,5,46,20,9,0,0.10869565217391304,0.10869565217391304
11056,0,0,3,0,0.0,0.0,0.0,0,0,4460,0,1,2,38,26,7,0,0.0,0.0
11057,1,1,9,0,0.542857143,0.457142857,0.542857143,1,0,8032,79696,1,6,61,11,12,1,0.0,0.0
11058,0,1,8,3,0.0,0.0,0.0,0,0,-1,0,1,1,59,21,11,0,0.0,0.0
11059,1,0,2,0,0.936170213,0.063829787,0.936170213,0,0,5363,6972622,0,4,32,23,7,0,0.0,0.0
11060,0,1,3,0,0.0,0.0,0.0,0,0,-1,319428,1,2,53,13,6,0,0.49056603773584906,0.49056603773584906
11061,1,0,3,0,0.402439024,0.597560976,0.402439024,1,0,8515,8,0,10,45,16,6,1,0.0,0.0
11062,0,2,3,0,0.788888889,0.211111111,0.788888889,1,0,-1,0,1,0,34,20,6,0,0.029411764705882353,0.029411764705882353
11063,0,0,4,1,0.0,1.0,0.0,1,1,256,0,0,0,34,21,7,0,0.17647058823529413,0.17647058823529413
11064,0,1,2,0,0.551724138,0.448275862,0.551724138,1,1,4203,0,1,2,36,24,9,1,0.0,0.0
11065,1,0,7,0,0.944444444,0.055555556,0.944444444,0,1,5044,380,0,5,67,22,10,0,0.0,0.0
11066,0,1,4,0,0.879310345,0.120689655,0.879310345,1,0,6606,908,1,5,41,23,7,1,0.024390243902439025,0.024390243902439025
11067,0,1,3,0,0.0,0.0,0.0,0,0,1630,0,0,2,41,25,6,0,0.0,0.0
11068,1,0,7,0,0.924623116,0.075376884,0.924623116,1,0,5228,873645,0,3,80,32,11,1,0.0,0.0
11069,0,1,5,2,1.0,0.0,1.0,0,0,-1,0,1,0,38,16,8,0,0.07894736842105263,0.07894736842105263
11070,0,4,106,0,0.011928429,0.988071571,0.011928429,1,1,798,0,1,0,403,12,111,0,0.40694789081885857,0.40694789081885857
11071,0,0,2,0,0.086956522,0.913043478,0.086956522,1,0,7297,0,1,5,29,20,6,1,0.0,0.0
11072,0,0,8,0,1.0,0.0,1.0,0,0,3420,2686266,1,0,59,11,11,1,0.03389830508474576,0.03389830508474576
11073,1,0,14,0,0.483775811,0.516224189,0.483775811,1,1,3647,2175,0,5,102,13,17,1,0.058823529411764705,0.058823529411764705
11074,0,0,9,0,0.181818182,0.818181818,0.181818182,1,1,5627,0,1,5,73,40,12,0,0.0,0.0
11075,0,1,4,0,0.0,0.0,0.0,0,0,295,0,1,0,44,36,9,0,0.0,0.0
11076,0,2,4,0,0.694915254,0.305084746,0.694915254,1,0,4159,7081864,1,0,43,21,8,0,0.0,0.0
11077,0,0,13,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,127,50,19,0,0.18110236220472442,0.18110236220472442
11078,1,0,2,0,0.803571429,0.196428571,0.803571429,1,0,2424,58739,0,4,24,15,6,1,0.125,0.125
11079,1,0,2,0,0.961783439,0.038216561,0.961783439,0,1,-1,1229192,0,5,26,17,6,1,0.0,0.0
11080,1,1,2,0,0.735849057,0.264150943,0.735849057,0,0,3691,8098260,0,3,30,22,6,0,0.0,0.0
11081,1,1,9,0,0.888,0.112,0.888,1,1,7047,838996,0,5,72,20,13,1,0.013888888888888888,0.013888888888888888
11082,1,1,2,0,1.0,0.0,1.0,0,0,1124,0,0,0,31,23,6,0,0.0,0.0
11083,1,0,6,0,0.911811024,0.088188976,0.911811024,0,1,7132,12,0,7,52,16,9,1,0.0,0.0
11084,0,0,7,1,0.2,0.8,0.2,1,1,-1,0,1,0,64,17,11,1,0.0,0.0
11085,1,1,1,0,0.735294118,0.264705882,0.735294118,1,1,-1,0,0,3,18,11,5,0,0.0,0.0
11086,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,36,29,5,0,0.027777777777777776,0.027777777777777776
11087,1,1,5,0,0.716666667,0.283333333,0.716666667,0,1,8741,373319,0,4,36,15,8,0,0.0,0.0
11088,0,0,18,1,0.761904762,0.238095238,0.761904762,0,1,986,0,0,0,536,24,22,0,0.17164179104477612,0.17164179104477612
11089,1,1,8,0,0.0,1.0,0.0,1,0,8983,7655750,1,3,59,13,13,0,0.06779661016949153,0.06779661016949153
11090,1,1,7,0,0.746478873,0.253521127,0.746478873,1,0,6070,14420,0,5,57,18,10,0,0.0,0.0
11091,1,1,6,0,0.84375,0.15625,0.84375,1,1,6858,660,0,6,51,23,9,0,0.0,0.0
11092,0,0,6,2,0.344827586,0.655172414,0.344827586,1,1,5656,0,1,0,49,10,9,0,0.0,0.0
11093,0,1,5,0,1.0,0.0,1.0,0,0,885,0,1,0,45,24,9,1,0.0,0.0
11094,1,1,5,0,0.986842105,0.013157895,0.986842105,0,0,8053,1456,0,6,46,18,8,0,0.0,0.0
11095,1,0,2,0,1.0,0.0,1.0,0,0,5352,256890,0,4,25,16,6,1,0.0,0.0
11096,1,2,7,0,0.936170213,0.063829787,0.936170213,1,0,4486,2873,1,5,58,18,10,0,0.0,0.0
11097,0,1,6,0,0.0,0.0,0.0,0,0,5972,0,1,0,53,21,9,0,0.07547169811320754,0.07547169811320754
11098,1,1,4,0,0.765595463,0.234404537,0.765595463,1,0,8964,70,0,8,36,12,8,0,0.19444444444444445,0.19444444444444445
11099,1,1,16,0,0.461538462,0.538461538,0.461538462,1,0,9286,153840,0,5,119,12,20,0,0.0,0.0
11100,1,0,15,1,0.0,0.0,0.0,0,1,12426,1823,0,5,81,21,18,0,0.12345679012345678,0.12345679012345678
11101,0,1,8,4,0.0,1.0,0.0,1,0,3228,0,1,2,62,14,12,0,0.0,0.0
11102,1,1,4,0,0.825581395,0.174418605,0.825581395,0,1,7490,266007,0,5,44,20,7,0,0.0,0.0
11103,0,0,19,0,0.2,0.8,0.2,1,0,5670,5824,1,6,132,30,22,1,0.18181818181818182,0.18181818181818182
11104,0,1,6,0,0.0,0.0,0.0,0,0,5972,0,1,0,53,21,9,0,0.05660377358490566,0.05660377358490566
11105,0,0,11,0,0.0,0.0,0.0,0,0,1972,0,1,0,101,28,20,0,0.1188118811881188,0.1188118811881188
11106,1,1,3,0,0.16,0.84,0.16,1,0,3890,173,1,10,35,16,7,1,0.0,0.0
11107,0,0,5,1,0.0,0.0,0.0,0,0,-1,9526947,1,1,42,22,8,0,0.0,0.0
11108,1,0,2,0,0.957805907,0.042194093,0.957805907,1,1,8370,520663,0,4,25,16,6,1,0.0,0.0
11109,1,0,5,0,0.878378378,0.121621622,0.878378378,1,0,6991,4524,0,5,38,14,8,1,0.0,0.0
11110,0,1,9,0,0.287581699,0.712418301,0.287581699,0,1,6735,512410,0,2,61,20,15,1,0.01639344262295082,0.01639344262295082
11111,0,0,5,0,0.9,0.1,0.9,1,0,-1,2488533,1,2,42,8,8,0,0.0,0.0
11112,1,0,2,0,0.985831469,0.014168531,0.985831469,0,1,7087,2443586,0,4,27,18,6,1,0.0,0.0
