,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
2765,0,11,7,0.529411765,0.470588235,0.529411765,1,0,505,0,1,0,404,11,15,0,0.12128712871287128,0.12128712871287128
3929,1,2,0,0.234939759,0.765060241,0.234939759,1,0,4310,0,1,2,29,21,6,0,0.0,0.0
8752,0,2,0,0.456521739,0.543478261,0.456521739,1,0,7298,0,0,5,29,20,6,1,0.06896551724137931,0.06896551724137931
9997,0,12,0,0.4,0.6,0.4,0,0,5159,115,1,8,77,14,15,1,0.06493506493506493,0.06493506493506493
11226,2,9,0,0.837209302,0.162790698,0.837209302,0,0,8443,116298,1,5,71,14,14,0,0.0,0.0
7778,0,7,2,1.0,0.0,1.0,0,0,330,0,1,0,88,43,10,0,0.0,0.0
9308,2,5,0,0.021582734,0.978417266,0.021582734,1,0,2411,0,0,4,48,19,9,1,0.0,0.0
1629,1,19,1,0.0,0.0,0.0,0,1,8453,72686,0,5,119,16,22,0,0.03361344537815126,0.03361344537815126
628,0,4,0,0.775,0.225,0.775,0,0,5681,0,1,4,51,22,8,0,0.21568627450980393,0.21568627450980393
2451,1,6,0,0.4,0.6,0.4,0,0,7717,143598,0,5,55,20,9,0,0.0,0.0
9089,0,10,0,0.851528384,0.148471616,0.851528384,1,1,-1,4248,0,5,66,15,13,1,0.0,0.0
8403,2,11,0,0.972222222,0.027777778,0.972222222,0,0,-1,9038,0,6,79,16,17,0,0.08860759493670886,0.08860759493670886
3824,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,42,34,5,1,0.0,0.0
10268,1,12,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,118,42,17,0,0.11016949152542373,0.11016949152542373
2652,1,9,0,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,112,35,14,1,0.0625,0.0625
10412,1,5,0,0.090909091,0.909090909,0.090909091,0,0,8019,0,1,4,84,23,10,1,0.08333333333333333,0.08333333333333333
3743,0,7,0,0.032258065,0.967741935,0.032258065,0,1,1016,1211946,1,2,94,28,11,0,0.23404255319148937,0.23404255319148937
2176,2,13,0,0.0,1.0,0.0,1,0,8018,0,1,4,138,27,18,0,0.036231884057971016,0.036231884057971016
11320,0,3,0,0.266761769,0.733238231,0.266761769,1,1,7297,0,0,5,30,22,7,0,0.0,0.0
6689,1,14,0,0.951310861,0.048689139,0.951310861,0,0,8759,945,0,8,102,19,19,0,0.049019607843137254,0.049019607843137254
10595,1,5,2,0.902255639,0.097744361,0.902255639,0,0,1899,507771,1,1,36,13,8,0,0.0,0.0
3318,2,2,0,0.085365854,0.914634146,0.085365854,1,0,-1,3523,0,9,21,6,5,0,0.09523809523809523,0.09523809523809523
9682,0,10,0,0.19047619,0.80952381,0.19047619,1,1,5626,0,1,5,75,42,13,0,0.08,0.08
8247,0,11,1,1.0,0.0,1.0,0,1,-1,67041,1,5,126,18,15,1,0.0873015873015873,0.0873015873015873
7432,0,11,0,0.0,0.0,0.0,0,1,8814,6840689,0,3,83,14,14,0,0.07228915662650602,0.07228915662650602
2787,0,6,1,1.0,0.0,1.0,0,1,3583,0,1,0,63,21,9,0,0.06349206349206349,0.06349206349206349
4105,1,8,0,0.986140725,0.013859275,0.986140725,1,0,5379,684852,0,3,77,23,13,0,0.07792207792207792,0.07792207792207792
1196,0,2,0,0.033333333,0.966666667,0.033333333,1,1,5789,19754,1,3,32,25,5,0,0.0625,0.0625
1676,1,2,0,0.466666667,0.533333333,0.466666667,0,1,6378,0,0,4,25,17,6,0,0.0,0.0
3947,0,5,0,0.943793911,0.056206089,0.943793911,0,1,7131,12,0,7,41,16,8,1,0.0,0.0
7618,0,4,0,0.786600496,0.213399504,0.786600496,0,1,6225,6330,0,5,35,16,7,1,0.0,0.0
4444,0,4,0,0.703703704,0.296296296,0.703703704,1,1,1017,0,1,0,38,30,10,0,0.02631578947368421,0.02631578947368421
2936,0,15,0,0.4,0.6,0.4,0,0,5159,115,1,8,83,14,18,1,0.04819277108433735,0.04819277108433735
7322,0,4,0,0.0,0.0,0.0,0,0,-1,0,1,2,35,11,8,0,0.0,0.0
8463,1,2,0,0.551282051,0.448717949,0.551282051,1,1,-1,782266,0,4,20,12,6,0,0.0,0.0
2837,0,1,0,0.964788732,0.035211268,0.964788732,1,0,2242,1584299,0,2,18,9,5,1,0.0,0.0
5722,0,9,1,0.333333333,0.666666667,0.333333333,1,1,8347,1,1,10,99,15,12,1,0.06060606060606061,0.06060606060606061
10210,0,4,0,0.983302412,0.016697588,0.983302412,0,1,7131,12,0,7,41,16,7,1,0.0,0.0
2503,0,4,0,1.0,0.0,1.0,0,0,92,0,1,0,32,24,8,0,0.0,0.0
9695,1,1,0,0.6875,0.3125,0.6875,1,0,-1,406442,0,3,19,11,5,0,0.05263157894736842,0.05263157894736842
2369,0,6,0,0.5625,0.4375,0.5625,0,1,5865,451542,0,4,64,26,9,0,0.0,0.0
