,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
6945,1,17,0,0.109090909,0.890909091,0.109090909,1,1,9318,13,1,7,80,16,20,0,0.0875,0.0875
8985,0,2,1,1.0,0.0,1.0,0,0,1046,0,1,0,35,24,6,0,0.0,0.0
5257,0,2,0,0.212765957,0.787234043,0.212765957,1,1,7299,2799686,0,5,36,28,6,0,0.0,0.0
5279,0,1,0,0.7,0.3,0.7,1,0,931,0,0,0,19,10,5,1,0.0,0.0
8975,0,1,0,0.987179487,0.012820513,0.987179487,0,1,3820,0,0,1,21,14,5,0,0.0,0.0
4613,0,4,0,0.181818182,0.818181818,0.181818182,1,1,5627,0,1,5,32,24,8,0,0.09375,0.09375
3992,1,2,0,0.0,1.0,0.0,1,0,7296,0,1,5,34,26,6,0,0.11764705882352941,0.11764705882352941
10579,0,7,0,0.936170213,0.063829787,0.936170213,0,0,3247,436389,0,4,58,13,11,1,0.10344827586206896,0.10344827586206896
1030,0,1,0,0.545454545,0.454545455,0.545454545,1,0,1614,60762,1,1,18,11,4,0,0.0,0.0
6086,1,16,0,0.94,0.06,0.94,0,0,12123,1006,0,7,102,13,19,0,0.0,0.0
2220,1,3,0,0.714285714,0.285714286,0.714285714,0,1,3388,0,1,3,26,13,6,0,0.07692307692307693,0.07692307692307693
3774,0,1,0,0.980392157,0.019607843,0.980392157,0,0,-1,0,0,0,22,13,6,1,0.0,0.0
8042,0,12,0,0.588235294,0.411764706,0.588235294,1,0,1656,2576752,1,0,126,61,15,0,0.3412698412698413,0.3412698412698413
8871,1,9,0,0.337209302,0.662790698,0.337209302,0,1,3898,289375,0,5,64,22,13,0,0.125,0.125
1755,0,7,0,0.19047619,0.80952381,0.19047619,1,1,5614,0,1,5,52,25,10,1,0.057692307692307696,0.057692307692307696
5635,0,7,2,0.19047619,0.80952381,0.19047619,1,1,5615,0,1,5,51,33,10,0,0.058823529411764705,0.058823529411764705
8369,0,1,0,0.85,0.15,0.85,1,0,4154,0,0,0,28,19,5,1,0.0,0.0
4327,0,2,0,0.653061224,0.346938776,0.653061224,1,0,3744,3114343,0,2,27,18,6,1,0.0,0.0
9772,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,38,31,5,0,0.0,0.0
110,1,9,0,0.754098361,0.245901639,0.754098361,0,1,11046,545,0,6,73,23,12,0,0.0684931506849315,0.0684931506849315
8836,0,4,0,0.971590909,0.028409091,0.971590909,0,1,5401,92750,0,5,45,21,7,0,0.0,0.0
8490,0,8,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,76,17,12,0,0.0,0.0
2917,0,4,0,0.0,0.0,0.0,0,0,2102,0,1,0,38,12,8,0,0.10526315789473684,0.10526315789473684
1515,2,10,3,0.054054054,0.945945946,0.054054054,1,1,495,0,1,2,83,20,14,0,0.012048192771084338,0.012048192771084338
11357,0,5,0,0.970695971,0.029304029,0.970695971,0,1,-1,20272,0,6,49,15,8,0,0.0,0.0
10538,0,3,0,0.0,0.0,0.0,0,0,5321,0,1,2,32,20,7,0,0.0,0.0
10359,0,15,2,0.944444444,0.055555556,0.944444444,0,0,4478,188429,1,2,131,58,19,0,0.13740458015267176,0.13740458015267176
9618,0,3,0,0.375,0.625,0.375,1,0,212,0,1,0,35,20,7,0,0.0,0.0
2263,1,1,0,1.0,0.0,1.0,0,0,-1,2619360,0,4,17,8,5,1,0.0,0.0
11028,0,7,0,0.873134328,0.126865672,0.873134328,1,1,-1,13622,0,5,64,14,10,1,0.0,0.0
5491,0,2,0,0.130434783,0.869565217,0.130434783,1,0,8718,0,0,3,29,20,6,1,0.0,0.0
9713,0,5,0,0.977391304,0.022608696,0.977391304,0,1,7133,12,0,7,44,16,8,1,0.0,0.0
10472,0,6,0,0.555555556,0.444444444,0.555555556,0,1,5614,0,1,5,47,38,10,1,0.1276595744680851,0.1276595744680851
893,2,2,0,0.0,1.0,0.0,0,1,246,0,0,0,31,24,5,0,0.0,0.0
1490,1,8,0,0.9375,0.0625,0.9375,1,1,4490,2900,0,5,59,18,11,0,0.0,0.0
1850,1,2,0,0.932038835,0.067961165,0.932038835,1,1,7055,2779826,1,0,29,22,5,0,0.0,0.0
6933,0,1,0,0.692307692,0.307692308,0.692307692,0,0,2704,2715729,0,5,23,14,5,1,0.0,0.0
324,0,2,0,0.978723404,0.021276596,0.978723404,0,0,5230,0,1,7,28,19,6,1,0.0,0.0
1215,0,5,0,0.636363636,0.363636364,0.636363636,0,0,8981,56631,0,3,43,20,8,1,0.046511627906976744,0.046511627906976744
2933,1,7,0,0.707692308,0.292307692,0.707692308,0,1,11046,545,0,6,76,23,10,0,0.06578947368421052,0.06578947368421052
4689,2,1,0,1.0,0.0,1.0,0,1,5,0,1,0,20,12,5,0,0.0,0.0
8471,0,2,0,1.0,0.0,1.0,0,1,5159,0,1,8,28,19,6,1,0.0,0.0
8217,2,2,0,0.708333333,0.291666667,0.708333333,1,0,961,2490986,0,2,25,17,6,0,0.0,0.0
9818,0,2,0,0.710900474,0.289099526,0.710900474,1,0,7969,15330,0,5,21,12,6,1,0.0,0.0
8075,0,4,1,0.0,0.0,0.0,0,0,5055,0,1,0,47,14,8,1,0.0,0.0
11117,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2857142857142857,0.2857142857142857
1129,1,1,0,0.871559633,0.128440367,0.871559633,1,1,7423,0,0,2,19,12,5,0,0.0,0.0
6280,0,7,0,0.952755906,0.047244094,0.952755906,0,0,6298,5126,0,6,52,16,10,1,0.07692307692307693,0.07692307692307693
2918,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,26,19,5,0,0.0,0.0
3084,0,10,0,0.703703704,0.296296296,0.703703704,1,1,1301,0,1,0,93,13,13,0,0.010752688172043012,0.010752688172043012
4588,0,2,0,0.886792453,0.113207547,0.886792453,0,0,8702,128384,0,4,29,20,6,1,0.0,0.0
4304,0,2,1,1.0,0.0,1.0,0,0,6362,10517682,1,0,35,20,10,0,0.0,0.0
2795,0,8,0,0.975708502,0.024291498,0.975708502,0,0,7130,12,0,7,66,16,11,1,0.0,0.0
5218,0,3,0,0.52,0.48,0.52,0,0,7489,63,0,10,33,11,6,1,0.0,0.0
798,2,11,3,0.054054054,0.945945946,0.054054054,1,1,495,0,1,2,111,20,15,0,0.10810810810810811,0.10810810810810811
734,0,2,0,0.96,0.04,0.96,0,0,1041,71037,0,2,31,22,6,1,0.0,0.0
7060,0,8,0,0.0,0.0,0.0,0,0,3378,3100263,1,4,254,29,12,0,0.18110236220472442,0.18110236220472442
2244,1,12,0,0.842105263,0.157894737,0.842105263,1,0,7590,635,1,5,72,24,15,1,0.041666666666666664,0.041666666666666664
178,1,1,0,0.80952381,0.19047619,0.80952381,1,1,-1,1111694,0,2,18,11,4,0,0.0,0.0
7653,0,2,0,0.98630137,0.01369863,0.98630137,0,1,3144,28224,0,3,33,25,6,0,0.0,0.0
8682,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,126,50,18,0,0.12698412698412698,0.12698412698412698
1174,0,5,1,0.0,0.0,0.0,0,0,5088,0,1,0,40,18,8,0,0.0,0.0
10111,1,2,1,0.796610169,0.203389831,0.796610169,0,0,60,0,1,0,29,15,5,1,0.0,0.0
1831,0,8,0,0.5625,0.4375,0.5625,1,1,6995,102767,0,4,64,19,11,1,0.0,0.0
9252,0,7,0,0.888519135,0.111480865,0.888519135,0,1,7130,12,0,7,53,16,10,1,0.03773584905660377,0.03773584905660377
5629,0,12,0,0.0,0.0,0.0,0,1,8583,274168,1,4,80,16,15,1,0.0125,0.0125
9191,2,8,0,0.846153846,0.153846154,0.846153846,0,1,-1,0,1,0,22,14,7,0,0.5,0.5
1781,0,2,0,0.0,0.0,0.0,0,0,-1,0,0,5,25,17,6,0,0.0,0.0
3201,0,14,0,0.857142857,0.142857143,0.857142857,0,0,84,0,1,0,106,29,17,1,0.41509433962264153,0.41509433962264153
198,1,4,0,0.626373626,0.373626374,0.626373626,1,1,6901,11507,0,5,39,21,7,0,0.1282051282051282,0.1282051282051282
7466,1,3,0,0.93902439,0.06097561,0.93902439,1,1,6257,689,0,6,56,25,6,0,0.0,0.0
4087,0,7,1,0.0,0.0,0.0,0,0,3339,7115751,1,2,65,17,11,0,0.03076923076923077,0.03076923076923077
5193,0,12,3,1.0,0.0,1.0,0,0,-1,0,1,2,89,23,15,1,0.11235955056179775,0.11235955056179775
548,0,14,2,0.0,0.0,0.0,0,0,23,0,1,0,163,15,21,1,0.12269938650306748,0.12269938650306748
3339,0,6,1,0.0,0.0,0.0,0,0,553,0,1,0,52,19,10,0,0.0,0.0
10789,2,5,0,0.0,0.0,0.0,0,0,33,0,1,0,39,22,8,0,0.10256410256410256,0.10256410256410256
10632,0,8,0,0.0,1.0,0.0,1,0,7765,32,0,5,132,16,12,1,0.030303030303030304,0.030303030303030304
5965,0,7,0,0.0,0.0,0.0,0,0,6391,0,1,2,63,22,11,0,0.0,0.0
9169,0,4,0,0.636363636,0.363636364,0.636363636,1,0,-1,0,1,1,28,15,8,0,0.0,0.0
2532,1,6,0,0.0,1.0,0.0,1,1,6544,0,1,2,43,18,11,0,0.0,0.0
2314,1,3,0,0.0,0.0,0.0,0,0,4537,0,1,1,42,21,7,0,0.0,0.0
8459,0,5,1,0.875,0.125,0.875,1,0,-1,0,1,0,34,23,8,1,0.058823529411764705,0.058823529411764705
8093,0,7,1,0.965517241,0.034482759,0.965517241,0,1,1144,0,1,0,51,15,10,0,0.0,0.0
9862,0,4,0,0.981818182,0.018181818,0.981818182,0,0,5844,6767,0,5,42,19,7,1,0.023809523809523808,0.023809523809523808
5227,0,2,1,0.4,0.6,0.4,1,0,-1,0,0,0,26,11,6,0,0.07692307692307693,0.07692307692307693
66,1,11,0,0.0,1.0,0.0,0,0,8346,1,1,10,88,24,14,1,0.0,0.0
5127,1,7,0,0.895833333,0.104166667,0.895833333,0,1,7478,629,0,7,64,14,10,1,0.203125,0.203125
4712,1,3,0,0.967592593,0.032407407,0.967592593,1,0,6633,40939,0,4,41,14,6,0,0.0,0.0
3260,0,14,1,1.0,0.0,1.0,0,0,5963,0,1,0,156,15,19,0,0.14743589743589744,0.14743589743589744
5033,2,4,0,0.265822785,0.734177215,0.265822785,1,0,-1,1368106,1,4,47,20,8,0,0.0,0.0
2572,1,5,1,0.307692308,0.692307692,0.307692308,1,0,-1,10288277,1,0,39,12,8,1,0.02564102564102564,0.02564102564102564
11171,0,2,0,0.0,0.0,0.0,0,0,-1,1505026,0,2,27,18,7,1,0.0,0.0
9486,1,2,0,0.72,0.28,0.72,1,0,-1,936822,0,3,29,21,6,0,0.0,0.0
622,2,3,0,0.963235294,0.036764706,0.963235294,0,1,5411,6098,0,5,40,14,6,0,0.0,0.0
1681,0,9,0,1.0,0.0,1.0,0,0,4225,11753,1,3,113,24,13,0,0.1592920353982301,0.1592920353982301
787,0,2,0,1.0,0.0,1.0,0,1,1658,0,1,0,19,11,6,0,0.21052631578947367,0.21052631578947367
3332,1,10,1,0.44,0.56,0.44,1,1,8347,1,1,10,113,15,13,1,0.07079646017699115,0.07079646017699115
6071,0,2,0,0.957559682,0.042440318,0.957559682,0,1,6112,157596,0,5,27,18,6,1,0.0,0.0
6513,0,2,0,0.98062342,0.01937658,0.98062342,0,1,2475,3234267,0,3,23,15,6,0,0.0,0.0
10340,1,7,0,1.0,0.0,1.0,0,0,7402,2085,0,6,61,18,10,0,0.0,0.0
3280,0,10,0,0.0,0.0,0.0,0,0,-1,0,1,0,76,14,14,0,0.02631578947368421,0.02631578947368421
6209,0,2,0,0.959302326,0.040697674,0.959302326,0,1,8854,330836,0,4,21,12,6,1,0.0,0.0
7334,0,3,0,0.622641509,0.377358491,0.622641509,1,1,5394,365936,0,5,34,25,7,1,0.0,0.0
9071,0,5,0,0.0,0.0,0.0,0,0,230,0,1,0,40,18,9,0,0.05,0.05
9893,1,7,3,1.0,0.0,1.0,0,0,1971,0,0,0,56,16,10,0,0.0,0.0
8410,1,6,0,0.555555556,0.444444444,0.555555556,0,0,2578,193361,1,3,47,17,9,0,0.0,0.0
478,1,7,0,0.780487805,0.219512195,0.780487805,1,0,6028,0,1,1,72,25,10,1,0.027777777777777776,0.027777777777777776
6848,0,7,0,0.909090909,0.090909091,0.909090909,0,0,8195,8063233,1,4,59,31,11,1,0.0,0.0
7475,1,4,2,1.0,0.0,1.0,0,0,2694,2182328,0,4,527,17,8,0,0.08349146110056926,0.08349146110056926
2647,0,3,0,0.75,0.25,0.75,1,0,7620,56198,0,6,33,26,6,0,0.0,0.0
9394,0,6,0,0.0,0.0,0.0,0,1,6425,1883099,0,5,75,22,9,0,0.0,0.0
8157,1,8,0,0.866071429,0.133928571,0.866071429,0,0,7417,2697,0,6,69,27,11,0,0.10144927536231885,0.10144927536231885
9241,1,9,0,0.227436823,0.772563177,0.227436823,1,0,5444,0,1,2,74,19,12,0,0.08108108108108109,0.08108108108108109
1033,1,2,0,1.0,0.0,1.0,0,0,-1,0,1,0,29,15,5,0,0.06896551724137931,0.06896551724137931
6145,0,1,0,0.0,0.0,0.0,0,0,396,0,1,0,25,17,5,0,0.0,0.0
2598,1,5,1,1.0,0.0,1.0,0,0,4966,0,1,1,56,19,8,0,0.0,0.0
5431,0,5,0,0.0,0.0,0.0,0,0,6555,0,1,2,80,34,8,0,0.075,0.075
7338,0,18,0,0.0,0.0,0.0,0,0,7905,155,1,7,206,21,27,1,0.32524271844660196,0.32524271844660196
5958,1,10,0,0.512820513,0.487179487,0.512820513,1,1,7292,1008,0,6,80,17,14,0,0.0625,0.0625
344,0,2,0,0.960526316,0.039473684,0.960526316,0,0,8018,5075341,0,3,26,17,6,1,0.0,0.0
5331,0,6,0,1.0,0.0,1.0,0,0,3779,0,1,1,75,22,10,0,0.0,0.0
1871,1,53,1,1.0,0.0,1.0,0,0,6114,6765657,1,2,360,22,66,0,0.125,0.125
7204,1,5,0,0.658730159,0.341269841,0.658730159,0,0,-1,150879,1,5,40,13,8,1,0.0,0.0
9513,1,12,0,0.714285714,0.285714286,0.714285714,1,1,4847,6060,0,5,78,24,16,0,0.0,0.0
3986,0,10,0,0.179487179,0.820512821,0.179487179,1,0,7298,0,1,5,95,43,13,0,0.12631578947368421,0.12631578947368421
10980,0,2,0,0.555555556,0.444444444,0.555555556,1,0,7090,354959,0,3,25,16,6,1,0.0,0.0
2888,0,7,0,1.0,0.0,1.0,0,0,1877,0,1,0,47,11,10,0,0.0,0.0
4623,1,6,3,1.0,0.0,1.0,0,0,11,8773367,1,0,51,19,10,0,0.0,0.0
4818,1,2,0,0.0,1.0,0.0,1,0,6381,0,1,3,35,27,5,1,0.11428571428571428,0.11428571428571428
220,0,5,0,0.943502825,0.056497175,0.943502825,1,1,8627,5781,0,6,39,11,9,1,0.0,0.0
10507,0,6,0,0.0,0.0,0.0,0,0,7330,154708,0,4,50,15,10,1,0.0,0.0
7802,0,14,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,107,17,21,0,0.0,0.0
10642,0,5,0,1.0,0.0,1.0,0,0,3489,0,1,0,66,12,8,0,0.3181818181818182,0.3181818181818182
6022,1,12,3,1.0,0.0,1.0,0,0,2618,0,1,0,79,13,15,1,0.12658227848101267,0.12658227848101267
9840,0,2,0,0.75,0.25,0.75,1,0,7621,56198,1,6,38,30,6,0,0.0,0.0
5739,0,2,0,0.0,1.0,0.0,1,0,7412,1561104,1,2,32,25,5,0,0.0,0.0
4016,0,2,0,0.948275862,0.051724138,0.948275862,0,1,-1,219997,0,5,17,10,5,0,0.0,0.0
5389,0,4,0,0.0,0.0,0.0,0,0,784,2745991,1,0,36,28,8,0,0.0,0.0
4248,1,4,3,0.0,0.0,0.0,0,0,4216,0,0,0,34,15,7,0,0.0,0.0
10468,2,9,0,0.707317073,0.292682927,0.707317073,1,0,11564,375,1,6,58,12,12,0,0.1206896551724138,0.1206896551724138
7905,0,10,0,0.555555556,0.444444444,0.555555556,0,0,5627,0,1,5,81,49,14,1,0.20987654320987653,0.20987654320987653
10754,1,2,0,1.0,0.0,1.0,0,0,466,0,0,0,44,36,6,0,0.0,0.0
5667,0,4,0,1.0,0.0,1.0,0,0,5941,0,1,0,42,15,8,0,0.0,0.0
1264,0,2,0,0.966101695,0.033898305,0.966101695,0,1,-1,1093774,0,4,39,30,6,1,0.0,0.0
4241,2,2,0,0.795620438,0.204379562,0.795620438,1,1,-1,0,0,2,31,23,6,0,0.0,0.0
5800,0,6,2,0.19047619,0.80952381,0.19047619,1,1,5615,0,1,5,43,24,9,1,0.046511627906976744,0.046511627906976744
10397,1,3,0,0.723076923,0.276923077,0.723076923,0,0,8813,97606,0,5,31,19,6,0,0.0,0.0
9853,0,4,0,0.523809524,0.476190476,0.523809524,0,1,-1,0,1,0,38,16,7,0,0.0,0.0
8334,1,8,0,0.914473684,0.085526316,0.914473684,1,0,5115,0,0,4,78,21,11,1,0.0,0.0
2881,0,5,0,0.69047619,0.30952381,0.69047619,1,1,5226,137,0,8,52,18,8,1,0.0,0.0
1677,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,18,1,0.2047244094488189,0.2047244094488189
5636,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,36,27,6,1,0.0,0.0
901,1,13,0,0.842105263,0.157894737,0.842105263,1,0,7590,635,1,5,77,24,16,1,0.05194805194805195,0.05194805194805195
8749,1,10,0,0.300578035,0.699421965,0.300578035,1,0,5857,199672,1,5,88,20,14,1,0.0,0.0
2296,1,10,0,0.983546618,0.016453382,0.983546618,0,1,7985,13560,1,6,62,13,13,1,0.12903225806451613,0.12903225806451613
10544,1,5,0,0.961325967,0.038674033,0.961325967,1,0,8095,2583581,0,4,43,15,9,0,0.0,0.0
8416,0,6,0,0.0,1.0,0.0,0,0,7087,18105,1,3,143,30,9,1,0.055944055944055944,0.055944055944055944
296,0,2,0,0.96969697,0.03030303,0.96969697,0,1,-1,405272,0,3,21,12,6,1,0.0,0.0
10811,1,3,0,0.701234568,0.298765432,0.701234568,1,1,8647,107,0,5,40,27,6,0,0.0,0.0
4153,0,12,0,1.0,0.0,1.0,0,0,-1,0,1,0,177,19,15,1,0.02824858757062147,0.02824858757062147
6874,0,3,0,0.0,0.0,0.0,0,0,2644,0,1,1,26,16,7,0,0.038461538461538464,0.038461538461538464
27,1,11,0,0.647058824,0.352941176,0.647058824,1,1,4845,5964,0,5,72,24,15,0,0.0,0.0
5770,2,2,0,0.008849558,0.991150442,0.008849558,1,1,-1,3523,1,9,21,6,5,0,0.09523809523809523,0.09523809523809523
9843,1,7,0,0.862745098,0.137254902,0.862745098,0,0,4502,896069,1,5,76,20,11,1,0.0,0.0
3829,1,5,0,1.0,0.0,1.0,0,0,168,0,1,0,105,21,8,0,0.1523809523809524,0.1523809523809524
7666,0,7,0,0.798561151,0.201438849,0.798561151,1,0,-1,53113,0,5,70,17,11,1,0.0,0.0
3248,2,2,0,0.774590164,0.225409836,0.774590164,0,0,-1,0,0,2,35,27,7,0,0.0,0.0
10423,0,6,0,0.928571429,0.071428571,0.928571429,0,1,6773,182609,0,4,42,17,9,0,0.09523809523809523,0.09523809523809523
6792,0,8,0,0.64,0.36,0.64,1,1,5659,889,1,6,83,22,11,0,0.2289156626506024,0.2289156626506024
2580,1,4,0,0.888888889,0.111111111,0.888888889,0,0,5309,37739,0,5,39,19,7,0,0.0,0.0
10389,0,7,0,0.135135135,0.864864865,0.135135135,1,1,7298,0,1,5,61,30,10,0,0.13114754098360656,0.13114754098360656
7197,0,5,0,0.97260274,0.02739726,0.97260274,0,0,5350,26325,0,5,48,23,8,1,0.0,0.0
7389,1,4,0,0.813793103,0.186206897,0.813793103,0,0,9202,687,0,6,40,18,7,0,0.0,0.0
1370,0,3,0,0.25,0.75,0.25,0,1,7142,8441470,1,1,35,27,7,0,0.08571428571428572,0.08571428571428572
11262,1,3,0,0.819444444,0.180555556,0.819444444,0,1,591,0,1,2,44,20,7,1,0.0,0.0
8674,1,4,0,0.98989899,0.01010101,0.98989899,0,0,6895,21804,0,4,40,14,8,0,0.0,0.0
8501,1,2,0,0.666666667,0.333333333,0.666666667,1,0,670,0,1,0,29,16,5,1,0.0,0.0
10097,0,8,1,0.0,0.0,0.0,0,1,7748,40610,1,5,77,18,11,1,0.05194805194805195,0.05194805194805195
5254,0,8,0,1.0,0.0,1.0,0,0,3325,0,1,0,63,18,12,1,0.031746031746031744,0.031746031746031744
681,0,16,2,0.9,0.1,0.9,0,0,-1,0,1,0,172,20,21,0,0.25,0.25
10646,1,2,0,0.418032787,0.581967213,0.418032787,1,0,6220,0,0,4,23,14,6,1,0.0,0.0
4775,0,5,0,0.881081081,0.118918919,0.881081081,1,1,3141,0,1,3,50,16,8,0,0.08,0.08
3159,0,5,0,0.772727273,0.227272727,0.772727273,1,0,-1,882317,1,0,38,15,8,1,0.0,0.0
2987,0,2,0,0.75,0.25,0.75,1,0,7621,56198,1,6,28,21,5,0,0.17857142857142858,0.17857142857142858
4908,0,2,0,0.285714286,0.714285714,0.285714286,1,1,2700,0,0,2,32,24,6,0,0.0,0.0
1882,1,3,0,1.0,0.0,1.0,0,0,1337,20989,1,6,42,25,7,0,0.19047619047619047,0.19047619047619047
7150,1,2,0,0.513513514,0.486486486,0.513513514,1,0,5161,830227,0,8,31,24,5,0,0.0,0.0
9950,0,4,0,1.0,0.0,1.0,0,1,-1,0,1,0,31,14,7,0,0.0,0.0
1940,1,11,0,0.565217391,0.434782609,0.565217391,1,1,6200,1364953,1,4,89,23,15,1,0.056179775280898875,0.056179775280898875
3296,0,3,0,0.0,0.0,0.0,0,0,5460,0,1,0,35,14,7,0,0.0,0.0
3534,0,10,0,0.5,0.5,0.5,1,1,4763,6179184,0,3,84,32,13,0,0.0,0.0
3729,0,9,0,0.0,0.0,0.0,0,0,9338,21,0,5,102,17,14,1,0.13725490196078433,0.13725490196078433
8143,1,6,0,0.75,0.25,0.75,0,0,-1,0,1,0,83,17,10,0,0.24096385542168675,0.24096385542168675
1181,1,10,0,1.0,0.0,1.0,0,0,111,0,1,1,66,21,13,0,0.0,0.0
1375,0,10,0,1.0,0.0,1.0,0,1,-1,0,0,0,30,14,9,0,0.36666666666666664,0.36666666666666664
5014,0,10,0,0.0,0.0,0.0,0,1,12156,17877,1,5,67,16,13,0,0.13432835820895522,0.13432835820895522
6842,0,7,2,0.0,0.0,0.0,0,0,1613,0,1,0,49,13,10,0,0.0,0.0
10616,1,15,3,1.0,0.0,1.0,0,0,2618,0,1,0,98,13,20,1,0.11224489795918367,0.11224489795918367
626,0,10,0,1.0,0.0,1.0,0,0,5,0,1,0,131,23,14,1,0.17557251908396945,0.17557251908396945
4758,2,6,0,0.928400955,0.071599045,0.928400955,1,1,7157,2272,0,3,42,14,9,0,0.11904761904761904,0.11904761904761904
2112,0,5,0,0.964285714,0.035714286,0.964285714,0,1,2683,80446,0,4,41,18,8,1,0.0,0.0
7620,1,5,0,0.554216867,0.445783133,0.554216867,1,0,7615,2188,0,5,65,35,8,0,0.0,0.0
5328,0,15,0,0.0,1.0,0.0,0,0,7086,18263,1,3,299,23,18,1,0.4214046822742475,0.4214046822742475
1767,2,2,0,0.990936556,0.009063444,0.990936556,0,1,2632,380180,0,3,21,12,6,1,0.0,0.0
8128,0,10,0,0.0,0.0,0.0,0,0,3386,0,1,1,71,12,13,0,0.16901408450704225,0.16901408450704225
4180,1,6,0,1.0,0.0,1.0,0,0,4003,5828815,1,0,69,42,9,1,0.15942028985507245,0.15942028985507245
8671,2,13,2,0.782608696,0.217391304,0.782608696,0,1,4284,0,1,1,160,21,19,0,0.15,0.15
7015,1,6,0,0.683760684,0.316239316,0.683760684,0,1,4824,396309,0,4,58,27,9,0,0.0,0.0
1462,0,2,0,0.82300885,0.17699115,0.82300885,1,1,2984,350136,0,2,31,22,6,1,0.0,0.0
2887,1,10,3,1.0,0.0,1.0,0,0,4726,0,1,1,77,8,14,0,0.03896103896103896,0.03896103896103896
6243,1,6,0,0.594594595,0.405405405,0.594594595,1,0,5910,86615,0,5,51,16,9,0,0.0,0.0
684,0,8,0,0.181818182,0.818181818,0.181818182,1,1,5627,0,1,5,58,40,11,1,0.0,0.0
4539,1,1,0,0.980392157,0.019607843,0.980392157,0,0,139,0,0,0,24,17,5,0,0.0,0.0
4514,0,5,0,0.180400891,0.819599109,0.180400891,1,1,7448,0,0,8,73,36,9,1,0.0,0.0
8799,0,6,0,0.910714286,0.089285714,0.910714286,0,0,7129,12,1,7,43,18,9,1,0.0,0.0
9004,0,2,0,0.551282051,0.448717949,0.551282051,1,1,-1,1132851,0,3,37,28,7,1,0.0,0.0
1366,0,10,0,0.0,0.0,0.0,0,0,7211,0,1,2,143,64,17,0,0.04195804195804196,0.04195804195804196
3916,0,7,0,0.0,0.0,0.0,0,1,9256,21428,0,6,46,7,10,1,0.08695652173913043,0.08695652173913043
11204,2,4,0,0.757142857,0.242857143,0.757142857,1,0,5696,321,1,6,41,16,8,0,0.17073170731707318,0.17073170731707318
2639,0,13,3,0.0,0.0,0.0,0,0,73,5631354,1,0,105,14,16,0,0.047619047619047616,0.047619047619047616
10821,0,4,0,0.918478261,0.081521739,0.918478261,1,0,5125,18864,0,5,36,17,7,1,0.0,0.0
10332,1,7,1,1.0,0.0,1.0,0,0,973,8238037,1,2,52,18,10,0,0.038461538461538464,0.038461538461538464
8545,0,2,0,0.596491228,0.403508772,0.596491228,1,1,-1,0,0,2,23,14,6,1,0.0,0.0
7640,1,12,0,0.115384615,0.884615385,0.115384615,1,0,8019,2897450,1,4,132,25,17,1,0.05303030303030303,0.05303030303030303
2300,0,2,0,1.0,0.0,1.0,0,0,5714,10088551,0,2,28,19,6,1,0.0,0.0
4787,0,6,0,0.076923077,0.923076923,0.076923077,1,0,7295,0,1,5,64,26,10,1,0.0,0.0
2938,0,22,0,1.0,0.0,1.0,0,1,4656,10531930,1,3,208,24,25,1,0.40865384615384615,0.40865384615384615
7465,0,2,0,0.0,0.0,0.0,0,0,1,0,1,0,22,14,6,0,0.0,0.0
9904,0,19,3,0.4,0.6,0.4,1,0,-1,0,1,0,106,13,27,0,0.009433962264150943,0.009433962264150943
6584,1,4,0,0.818181818,0.181818182,0.818181818,1,0,1479,0,1,1,34,18,8,0,0.0,0.0
1979,0,8,0,0.538461538,0.461538462,0.538461538,0,0,6765,185235,0,3,82,17,12,1,0.0,0.0
3803,1,9,0,0.67032967,0.32967033,0.67032967,1,0,8145,12364,0,6,82,17,12,0,0.0,0.0
4534,0,8,0,0.19047619,0.80952381,0.19047619,1,1,5616,0,1,5,66,38,11,0,0.0,0.0
5938,1,11,0,0.875,0.125,0.875,0,0,10674,23,0,8,75,18,14,1,0.0,0.0
9251,4,2,0,0.0,1.0,0.0,1,1,-1,0,1,4,15,4,5,0,0.06666666666666667,0.06666666666666667
10186,1,5,0,0.0,0.0,0.0,0,0,4377,0,1,1,69,14,10,0,0.21739130434782608,0.21739130434782608
9716,0,7,0,0.0,0.0,0.0,0,0,259,0,1,1,92,21,11,0,0.2391304347826087,0.2391304347826087
8999,1,2,0,0.379746835,0.620253165,0.379746835,1,0,-1,0,0,2,36,28,7,0,0.0,0.0
4800,0,5,0,0.583333333,0.416666667,0.583333333,1,0,392,4606493,0,4,54,27,9,1,0.0,0.0
2280,1,6,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,68,42,9,0,0.19117647058823528,0.19117647058823528
10606,0,4,0,0.9,0.1,0.9,0,0,3090,0,0,3,46,24,8,0,0.0,0.0
